"timestamp","plant_id","powers_1","powers_2","powers_3","phases_1","phases_2","phases_3","currents_1","currents_2","currents_3","voltages_1","voltages_2","voltages_3","harmonic_deviations_1","harmonic_deviations_2","harmonic_deviations_3","event_category","event_description","event_remark"
"2019-07-22 08:56:33.884","1000","214","214","230","33490","26579","29646","3610","3536","3819","17038","17051","17039","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:34.401","1000","215","214","231","35912","27161","30230","3620","3538","3839","17032","17055","17038","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:34.918","1000","215","215","231","36440","26699","30352","3627","3550","3844","17030","17051","17036","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:35.442","1000","214","214","231","35219","27986","31387","3647","3583","3856","17038","17051","17038","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:35.964","1000","211","215","231","32288","28561","31443","3587","3583","3869","17040","17054","17039","25","21","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:36.482","1000","219","214","232","35071","28552","30808","3676","3585","3903","17036","17062","17046","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:36.999","1000","214","215","231","36702","28312","31573","3665","3594","3903","17038","17059","17041","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:37.523","1000","216","214","231","33310","28760","30734","3682","3599","3903","17041","17056","17043","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:38.04","1000","213","214","230","30631","27800","30480","3661","3590","3879","17038","17052","17036","26","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:38.557","1000","215","214","231","34649","27094","30554","3654","3583","3871","17032","17054","17042","28","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:39.074","1000","216","215","230","34960","26838","30429","3647","3583","3862","17042","17059","17042","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:39.598","1000","216","215","230","30298","26716","30166","3647","3559","3846","17046","17059","17044","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:40.115","1000","211","212","228","45460","38998","38543","3609","3547","3839","17046","17059","17043","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:40.632","1000","151","153","169","58965","54619","54289","3432","3358","3654","17045","17087","17053","29","27","22","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:41.149","1000","152","153","168","61644","55302","54672","3423","3355","3647","17053","17087","17054","38","37","32","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:41.667","1000","149","153","169","55767","54996","54739","3419","3355","3647","17055","17067","17054","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:42.189","1000","156","153","168","61972","55248","54230","3434","3357","3647","17051","17067","17053","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:42.705","1000","148","153","169","61086","55242","54354","3428","3356","3650","17043","17064","17049","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:43.221","1000","155","153","168","60120","55644","54677","3455","3371","3657","17041","17057","17041","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:43.737","1000","149","153","168","58702","56547","55190","3455","3394","3674","17050","17059","17044","28","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:44.261","1000","154","153","168","58641","55900","56083","3469","3401","3685","17047","17062","17045","28","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:44.779","1000","149","153","169","61581","56286","55952","3470","3406","3711","17040","17059","17043","27","24","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:45.295","1000","153","154","168","62419","56601","55879","3482","3421","3711","17043","17054","17039","27","24","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:45.812","1000","153","153","169","63636","56227","55951","3484","3420","3711","17044","17056","17041","28","25","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:46.336","1000","154","153","169","58131","55379","55182","3490","3415","3711","17040","17059","17039","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:46.853","1000","151","153","169","60254","55322","54616","3475","3403","3691","17042","17058","17043","29","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:47.371","1000","154","153","168","61203","55830","54873","3462","3394","3677","17050","17063","17046","29","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:47.89","1000","152","153","168","59355","55685","54863","3455","3391","3663","17046","17060","17045","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:48.407","1000","150","154","168","56467","54357","54366","3427","3363","3653","17040","17061","17044","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:48.929","1000","152","153","168","61850","54548","54552","3423","3358","3647","17045","17061","17045","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:49.445","1000","151","153","168","61401","54994","54553","3416","3358","3647","17051","17063","17047","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:49.961","1000","153","153","168","55509","55075","53845","3413","3355","3647","17047","17058","17045","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:50.478","1000","148","153","169","58506","55187","54113","3411","3343","3647","17033","17061","17040","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:51.001","1000","157","153","168","61138","54936","54658","3432","3356","3647","17039","17058","17044","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:51.518","1000","149","152","168","61465","55189","54751","3433","3364","3649","17043","17057","17043","29","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:52.036","1000","154","153","168","56597","55702","55248","3392","3391","3662","17041","17055","17043","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:52.553","1000","149","153","169","61275","56406","54919","3463","3391","3686","17035","17064","17045","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:53.077","1000","154","153","169","62607","56859","55695","3480","3405","3689","17042","17057","17045","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:53.594","1000","148","153","169","64594","56273","55820","3475","3417","3711","17045","17057","17044","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:54.111","1000","156","153","169","60639","56468","56412","3491","3417","3711","17039","17056","17039","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:54.628","1000","148","153","169","62026","56018","55382","3482","3414","3711","17036","17057","17044","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:55.145","1000","152","153","169","55241","55884","54613","3482","3416","3711","17048","17064","17047","29","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:55.668","1000","153","153","169","63520","55315","54240","3468","3395","3679","17043","17059","17043","29","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:56.185","1000","152","153","168","59480","55448","54430","3455","3391","3664","17042","17059","17040","30","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:56.702","1000","149","153","169","58584","55435","54482","3432","3361","3650","17039","17059","17045","30","28","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:57.218","1000","151","153","168","59338","55175","54931","3427","3360","3647","17044","17058","17043","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:57.741","1000","150","153","168","61913","54877","54409","3413","3353","3647","17043","17058","17042","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:58.258","1000","151","154","168","57294","53656","54178","3412","3353","3647","17042","17062","17043","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:58.775","1000","151","153","168","60551","55048","54351","3415","3349","3647","17041","17061","17047","30","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:59.293","1000","191","191","199","52574","48848","46616","3481","3354","3668","17048","17060","17045","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:56:59.817","1000","153","153","168","61664","55307","54865","3431","3370","3649","17048","17061","17047","29","26","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:00.335","1000","150","153","168","58452","54877","54818","3455","3391","3666","17037","17063","17043","32","30","25","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:00.852","1000","152","153","168","60241","55384","55394","3392","3328","3673","17038","17057","17042","32","30","25","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:01.369","1000","152","153","168","60685","56354","55640","3470","3404","3682","17042","17056","17042","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:01.891","1000","153","153","168","60505","56722","55885","3473","3408","3690","17032","17049","17031","27","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:02.414","1000","202","204","219","35916","27804","30867","3541","3473","3736","17026","17050","17031","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:02.93","1000","213","215","231","31526","27474","30235","3655","3597","3903","17026","17043","17028","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:03.446","1000","212","216","231","33497","26841","30243","3585","3594","3878","17029","17039","17028","22","18","8","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:03.962","1000","216","215","232","30936","26582","29513","3647","3583","3870","17027","17044","17026","22","18","8","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:04.487","1000","214","215","232","34393","26839","29588","3618","3562","3859","17024","17046","17026","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:05.005","1000","212","214","232","30936","27470","29144","3603","3549","3839","17024","17037","16960","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:05.522","1000","212","214","232","33043","26580","28500","3596","3541","3839","17027","17040","16960","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:06.041","1000","212","215","232","32654","26000","28886","3589","3532","3839","16960","17042","16960","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:06.565","1000","213","214","232","31714","26204","28117","3522","3524","3839","17023","17039","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:07.082","1000","212","214","232","30943","26448","29008","3586","3533","3818","17028","17041","17025","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:07.599","1000","213","214","232","34715","26842","28757","3592","3533","3839","17026","17039","17023","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:08.12","1000","211","215","232","32849","26972","29012","3596","3541","3839","17028","17045","17029","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:08.637","1000","213","214","233","30282","27351","28940","3604","3544","3846","17023","17044","17024","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:09.162","1000","212","215","232","32281","27925","29658","3622","3583","3857","17032","17043","17027","27","24","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:09.68","1000","214","214","232","37534","27860","29974","3627","3583","3859","16961","17036","17023","25","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:10.198","1000","212","214","232","34716","28439","30419","3647","3583","3871","17023","17033","17023","25","21","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:10.718","1000","214","214","233","31123","28181","30226","3587","3521","3880","17023","17034","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:11.241","1000","212","214","232","32717","27794","29716","3585","3592","3879","17023","17030","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:11.757","1000","212","214","233","32151","27801","29196","3647","3586","3879","17023","17032","17023","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:12.274","1000","213","215","233","35165","27464","29200","3647","3583","3866","17023","17034","17023","27","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:12.791","1000","214","214","233","30112","27158","29271","3623","3559","3851","17023","17035","17023","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:13.314","1000","212","214","232","31762","26449","29457","3602","3550","3839","17023","17029","17023","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:13.831","1000","212","214","232","31304","25685","28572","3591","3537","3839","17023","17030","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:14.348","1000","213","214","231","36257","25939","28834","3521","3527","3812","17023","17027","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:14.865","1000","213","214","232","28573","26252","28749","3583","3523","3811","17023","17028","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:15.382","1000","214","214","232","29265","26317","28815","3521","3527","3813","17023","17034","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:15.906","1000","211","214","232","31819","25682","28508","3522","3524","3817","17023","17039","17023","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:16.424","1000","214","214","232","34076","26251","28828","3595","3530","3839","17023","17042","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:16.942","1000","215","214","233","29541","26973","29453","3611","3546","3839","17024","17037","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:17.464","1000","215","214","233","29969","27485","29462","3622","3553","3847","17023","17034","17023","27","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:17.987","1000","211","215","232","33106","27865","29902","3621","3562","3856","17023","17029","17023","25","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:18.504","1000","215","214","233","35347","27612","29080","3647","3583","3868","17002","16960","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:19.021","1000","214","214","232","30422","27162","29843","3647","3583","3870","17023","17023","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:19.537","1000","214","214","232","30812","27876","29589","3650","3587","3877","17023","17026","17023","26","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:20.067","1000","214","214","233","31779","27155","29406","3652","3583","3882","17023","17033","17023","27","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:20.585","1000","215","214","234","32978","27224","28822","3647","3583","3876","17023","17035","17023","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:21.103","1000","216","214","233","34063","27420","29085","3647","3562","3860","17023","17032","17023","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:21.621","1000","214","214","233","30350","27033","29082","3619","3547","3844","17023","17036","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:22.139","1000","214","214","233","31066","26007","28894","3608","3534","3776","17023","17040","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:22.662","1000","215","213","233","29904","26444","28360","3601","3525","3839","16960","17044","17030","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:23.179","1000","216","214","233","33940","26448","28755","3600","3531","3839","17033","17047","17035","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:23.696","1000","213","215","232","29591","25881","28831","3592","3532","3839","17036","17052","17037","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:24.212","1000","214","215","232","30560","25943","28376","3592","3526","3839","17023","17045","17028","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:24.737","1000","213","213","232","30748","26512","27872","3589","3456","3839","17023","17030","17023","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:25.255","1000","216","214","233","32334","26392","28826","3605","3533","3839","17023","17031","17023","28","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:25.776","1000","213","214","233","30620","26972","29266","3614","3547","3851","17023","17036","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:26.294","1000","215","214","234","33618","27734","29520","3647","3562","3868","17027","17047","17034","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:26.819","1000","214","214","234","32339","28242","29850","3584","3583","3875","16960","17041","17030","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:27.337","1000","216","214","233","31907","28065","30229","3657","3583","3882","17028","17042","17031","25","22","15","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:27.859","1000","215","215","233","35406","27665","29978","3654","3586","3903","17023","17041","17025","26","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:28.377","1000","215","215","233","35218","27224","29786","3658","3585","3903","17023","17038","17028","26","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:28.896","1000","215","214","233","31642","27367","29399","3655","3583","3879","17026","17039","17030","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:29.419","1000","215","214","233","30935","26647","29284","3647","3583","3867","17031","17045","17031","28","26","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:29.936","1000","213","215","233","30556","26716","29024","3620","3551","3854","17025","17047","17031","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:30.452","1000","214","214","233","30487","26646","29462","3616","3549","3846","17034","17049","17036","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:30.97","1000","213","214","233","32024","25874","28567","3603","3531","3839","17035","17050","17040","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:31.494","1000","214","214","233","30353","26654","29019","3594","3521","3839","17028","17044","17032","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:32.012","1000","212","214","233","33051","25944","28170","3591","3519","3839","17023","17040","17025","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:32.53","1000","213","214","233","29596","24781","28430","3588","3519","3816","17023","17035","17023","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:33.053","1000","216","214","233","33929","26083","28506","3603","3528","3839","16960","17038","17028","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:33.578","1000","215","214","233","30617","26466","28692","3607","3533","3839","17023","17042","17026","28","24","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:34.095","1000","209","214","233","35982","27091","29522","3606","3545","3851","17023","17041","17025","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:34.612","1000","215","214","234","31046","27617","29575","3647","3549","3858","17023","17037","17023","26","23","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:35.128","1000","212","214","234","34399","27790","29515","3627","3562","3865","17023","17028","17023","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:35.653","1000","217","215","234","30931","27475","29853","3654","3583","3881","17023","17037","17023","25","22","16","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:36.171","1000","213","214","234","31049","28049","30104","3586","3583","3903","17023","17038","16960","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:36.69","1000","216","214","234","31428","27730","29333","3664","3583","3903","17023","17039","16960","26","22","17","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:37.209","1000","217","214","233","32796","27233","29585","3590","3583","3903","16960","17042","17030","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:37.726","1000","215","215","233","31516","26846","29539","3647","3563","3875","17023","17042","17026","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:38.251","1000","212","215","234","30174","27420","29713","3610","3551","3860","17023","17037","17025","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:38.769","1000","154","156","191","57956","55073","53197","3399","3329","3683","17025","17048","17034","28","25","20","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:39.286","1000","151","153","171","62032","55379","53073","3417","3349","3584","17031","17052","17037","40","37","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:39.804","1000","152","153","171","56538","53908","51939","3415","13","3647","17024","17050","17033","40","37","33","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:40.327","1000","148","153","171","56868","54669","53196","3407","3340","3647","17031","17053","17036","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:40.844","1000","155","153","171","56219","54283","52627","3420","3337","3647","17029","17050","17038","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:41.362","1000","152","153","171","57486","54409","52819","3411","3340","3647","17027","17050","17034","29","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:41.879","1000","155","153","171","60950","54943","53004","3422","3348","3650","17027","17051","17035","29","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:42.407","1000","150","153","171","56154","54787","52954","3430","3362","3663","17033","17052","17040","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:42.924","1000","153","153","171","57884","55380","53077","3455","3371","3673","16960","17041","17030","29","25","19","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:43.443","1000","151","153","171","57426","55125","54040","3455","3391","3686","17023","17041","17025","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:43.974","1000","154","154","171","60309","55826","54235","3462","3395","3711","17023","17043","17025","27","23","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:44.493","1000","152","153","191","58646","56664","54225","3480","3406","3711","17029","17049","17035","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:45.015","1000","153","153","191","60622","56090","54100","3486","3410","3711","17028","17046","17035","28","24","18","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:45.532","1000","153","153","171","57565","55316","53708","3475","3402","3711","17024","17050","17033","29","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:46.049","1000","154","153","171","57053","55070","53205","3466","3393","3690","17023","17046","17030","29","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:46.566","1000","151","153","171","57172","54930","53464","3455","3391","3673","16960","17045","17029","30","27","22","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:47.089","1000","153","153","171","61460","55062","53330","3435","3367","3660","17030","17047","17033","30","27","22","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:47.606","1000","152","153","170","57689","54485","52891","3415","3346","3647","17023","17037","17023","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:48.123","1000","153","153","170","56718","54746","53209","3406","3342","3647","17023","17035","17023","30","26","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:48.639","1000","150","153","171","56600","54229","52942","3402","3335","3647","17023","17040","17023","31","27","22","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
"2019-07-22 08:57:49.166","1000","153","153","171","60887","54686","52575","3409","3338","3647","16960","17043","17027","30","27","21","Werk geschlossen","nicht eingeplant, Freischicht, Werk geschlossen",NULL
